,year,good_name,count
1856,2022,Monster Prom: Second Term - DLC,1
1857,2022,Monster Monpiece,1
1858,2022,A WAY OUT,1
1859,2022,Momonga Pinball Adventures,1
1860,2022,ACE COMBAT™ 7: SKIES UNKNOWN - Season Pass - DLC,1
1861,2022,Midvinter,1
1862,2022,Codename Panzers Phase Two,1
1863,2022,Midnight Legends,1
1864,2022,ACE COMBAT™ 7: SKIES UNKNOWN – TOP GUN: Maverick Aircraft Set - DLC,1
1865,2022,Codename Panzers Cold War,1
1866,2022,Mafia III: Definitive Edition [Mac],1
1867,2022,Age of Wonders III - Deluxe Edition,1
1868,2022,Along The Edge,1
1869,2022,Lil Gator Game,1
1870,2022,Lightmatter - Full Game - DLC,1
1871,2022,Amerzone: The Explorer’s Legacy,1
1872,2022,Letters - a written adventure - Artbook - DLC,1
1873,2022,Angelo Skate Away,1
1874,2022,Lethis: Path of Progress,1
1875,2022,Lethal VR,1
1876,2022,Legends of Persia,1
1877,2022,Legend,1
1878,2022,Hohokum,1
1879,2022,Crowntakers,1
1880,2022,Citrouille,1
1881,2022,Cities: Skylines - Relaxation Station - DLC,1
1882,2022,Crusader Kings II Dynasty Starter Pack - DLC,1
1883,2022,Last Stop,1
1884,2022,Looterkings,1
1885,2022,Lords of the Fallen - Game of the Year Edition,1
1886,2022,City of Gangsters: The English Outfit - DLC,1
1887,2022,MONSTER HUNTER: WORLD: Iceborne - Master Deluxe Edition,1
1888,2022,Age of Wonders: Planetfall - Deluxe Edition Content - DLC,1
1889,2022,Costume Quest,1
1890,2022,Mad Tracks,1
1891,2022,Age of Wonders: Planetfall - Invasions - DLC,1
1892,2022,Age of Wonders: Planetfall - Revelations - DLC,1
1893,2022,MY HERO ONE'S JUSTICE 2 - Season Pass 2 - DLC,1
1894,2022,MX vs. ATV Supercross Encore,1
1895,2022,City of Gangsters: The Irish Outfit - DLC,1
1896,2022,MONSTER HUNTER: WORLD: Iceborne - Master Edition,1
1897,2022,MONSTER HUNTER: WORLD: Iceborne - DLC,1
1898,2022,Algo Bot,1
1899,2022,MONOPOLY PLUS,1
1900,2022,Crayola Scoot,1
1901,2022,City of Gangsters: The German Outfit - DLC,1
1902,2022,METAL SLUG 2,1
1903,2022,MASS EFFECT: LEGENDARY EDITION,1
1904,2022,LucasArts Adventure Pack,1
1905,2022,Love Letter,1
1906,2022,Lost Words: Beyond the Page,1
1907,2022,Lost Planet 3,1
1908,2022,Etherlords Bundle,1
1909,2022,Europa Universalis IV: Common Sense Content Pack - DLC,1
1910,2022,Europa Universalis IV: Common Sense - DLC,1
1911,2022,BlazBlue Centralfiction,1
1912,2022,Europa Universalis III: Revolution SpritePack - DLC,1
1913,2022,Europa Universalis III: Revolution II Unit Pack - DLC,1
1914,2022,Europa Universalis III: Enlightenment SpritePack - DLC,1
1915,2022,Europa Universalis III: Divine Wind,1
1916,2022,Europa Universalis III: Complete,1
1917,2022,Europa Universalis III: Absolutism SpritePack - DLC,1
1918,2022,Etherlords II,1
1919,2022,Destroy All Humans! – Clone Carnage,1
1920,2022,Etherborn,1
1921,2022,Escape from Naraka,1
1922,2022,BlazBlue: Continuum Shift Extend,1
1923,2022,Escape Game Fort Boyard,1
1924,2022,Blitzkrieg 3 - Deluxe Edition,1
1925,2022,Empire of Sin: Expansion Pass - DLC,1
1926,2022,Elite Dangerous: Odyssey - Deluxe Edition - DLC,1
1927,2022,Blasphemous - 'Alloy of Sin' Character Skin - DLC,1
1928,2022,Blacksad: Under the Skin,1
1929,2022,Evertried,1
1930,2022,Evergate,1
1931,2022,Evan's Remains,1
1932,2022,Cars 2: The Video Game,1
1933,2022,Europa Universalis: Rome - Gold Edition,1
1934,2022,Europa Universalis IV: Wealth of Nations - Expansion - DLC,1
1935,2022,Europa Universalis IV: Starter Pack,1
1936,2022,Europa Universalis IV: Rights of Man Content Pack - DLC,1
1937,2022,Europa Universalis IV: Native Americans Unit Pack - DLC,1
1938,2022,Europa Universalis IV: Mare Nostrum Content Pack - DLC,1
1939,2022,Europa Universalis IV: Extreme Upgrade Pack - DLC,1
1940,2022,Black Moon Chronicles,1
1941,2022,Europa Universalis IV: Empire Bundle,1
1942,2022,Europa Universalis IV: Emperor Content Pack - DLC,1
1943,2022,Europa Universalis IV: Dharma Content Pack - DLC,1
1944,2022,Europa Universalis IV: Dharma Collection - DLC,1
1945,2022,Each Other,1
1946,2022,Dying Light: The Bozak Horde - DLC,1
1947,2022,Borderlands 3 - Season Pass 2 (Steam) - DLC,1
1948,2022,DragoDino,1
1949,2022,Disney Bolt,1
1950,2022,Britannia,1
1951,2022,Broken Sword 3: The Sleeping Dragon,1
1952,2022,Disney Epic Mickey 2: The Power of Two,1
1953,2022,Disney Other-Worldly Adventure Pack,1
1954,2022,Disney Pixar Cars,1
1955,2022,Brothers in Arms: Hells Highway,1
1956,2022,Double Dragon IV,1
1957,2022,Dorke & YMP,1
1958,2022,Brothers in Arms: Road to hill 30,1
1959,2022,Disney Princess: Enchanted Journey,1
1960,2022,Bug Fables: The Everlasting Sapling,1
1961,2022,Doodle God 8-bit Mania,1
1962,2022,CHAOS CODE -NEW SIGN OF CATASTROPHE-,1
1963,2022,Disney’s Treasure Planet: Battle at Procyon,1
1964,2022,Disneyland Adventures,1
1965,2022,Disney Sky is Falling Pack,1
1966,2022,Dragon Ball FighterZ - FighterZ Pass - DLC,1
1967,2022,Dragon's Dogma: Dark Arisen,1
1968,2022,Dying Light - White Death Bundle - DLC,1
1969,2022,Dying Light - Volkan Combat Armor Bundle - DLC,1
1970,2022,Dying Light - Viking: Raiders of Harran Bundle - DLC,1
1971,2022,Blitzkrieg 3 Playkey,1
1972,2022,Dying Light - Snow Ops Bundle - DLC,1
1973,2022,Dying Light - Rais Elite Bundle - DLC,1
1974,2022,Blitzkrieg Anthology,1
1975,2022,Dying Light - Harran Inmate Bundle - DLC,1
1976,2022,Dying Light - Gun Psycho Bundle - DLC,1
1977,2022,Dying Light - Godfather Bundle - DLC,1
1978,2022,Devil May Cry 3 - Special Edition,1
1979,2022,Devil May Cry HD Collection,1
1980,2022,Dungeons 3: Evil Of The Caribbean - DLC,1
1981,2022,Boiling Bolt,1
1982,2022,Devil and the Fairy,1
1983,2022,Diluvion: Resubmerged,1
1984,2022,Dungeon of Eyden,1
1985,2022,Excubitor,1
1986,2022,Extinction,1
1987,2022,Hiveswap: Friendsim,1
1988,2022,Goat of Duty,1
1989,2022,Grotesque Tactics: Evil Heroes,1
1990,2022,Grotesque Tactics 2 – Dungeons and Donuts,1
1991,2022,Dark Rose Valkyrie,1
1992,2022,BLACK CLOVER: QUARTET KNIGHTS,1
1993,2022,Grand Ages: Medieval,1
1994,2022,Goo Saga HD,1
1995,2022,Golazo! Soccer League,1
1996,2022,BLACK CLOVER: QUARTET KNIGHTS Deluxe Edition,1
1997,2022,Cities in Motion 2: European Cities - DLC,1
1998,2022,Beyond a Steel Sky,1
1999,2022,Gigapocalypse,1
2000,2022,Dark Void,1
2001,2022,Babylon Pinball,1
2002,2022,Giana Sisters: Twisted Dreams,1
2003,2022,Garfield Kart - Furious Racing,1
2004,2022,Galaxy on Fire 2 Full HD,1
2005,2022,Bannermen,1
2006,2022,Gal*Gun Returns,1
2007,2022,GUILTY GEAR XX ACCENT CORE PLUS R,1
2008,2022,Grow Home,1
2009,2022,Dark Light,1
2010,2022,Guts and Glory,1
2011,2022,Cities in Motion: German Cities - DLC,1
2012,2022,Hindsight,1
2013,2022,DOTORI,1
2014,2022,Hello Puppets! VR,1
2015,2022,Hellfront: Honeymoon,1
2016,2022,Hell Warders,1
2017,2022,Cities in Motion: Design Quirks - DLC,1
2018,2022,Cities in Motion 2: Players Choice Vehicle Pack - DLC,1
2019,2022,Heck Deck,1
2020,2022,Hearts of Iron 2 Complete,1
2021,2022,DRAGON BALL Z: KAKAROT - Deluxe Edition,1
2022,2022,DRAGON BALL Z: KAKAROT - Ultimate Edition,1
2023,2022,DRAGON BALL: THE BREAKERS - Special Edition,1
2024,2022,Handball 17,1
2025,2022,HammerHelm,1
2026,2022,BATTLETECH - Urban Warfare - DLC,1
2027,2022,BEAT ARENA,1
2028,2022,HYPERNOVA: Escape From Hadea,1
2029,2022,DUNGEONS,1
2030,2022,GUILTY GEAR 2 -OVERTURE-,1
2031,2022,GRIP: Combat Racing - DeLorean 2650 - DLC,1
2032,2022,GRIP: Combat Racing - Artifex Car Pack - DLC,1
2033,2022,Battlestar Galactica Deadlock: Sin and Sacrifice - DLC,1
2034,2022,Flat Eye,1
2035,2022,Bear With Me Bundle,1
2036,2022,Beast Quest,1
2037,2022,Beasties - Monster Trainer Puzzle RPG,1
2038,2022,Finding Teddy,1
2039,2022,Bedtime Blues,1
2040,2022,Field of Glory: Empires,1
2041,2022,Dead In Vinland - Norse Side Stories - DLC,1
2042,2022,Field of Glory II: Medieval - Rise of the Swiss - DLC,1
2043,2022,Dead Rising 4 - Season Pass,1
2044,2022,Deepest Chamber,1
2045,2022,Before I Forget,1
2046,2022,Cities In Motion 2: European Vehicle Pack - DLC,1
2047,2022,Ben 10,1
2048,2022,Ben 10: Power Trip,1
2049,2022,Best Day Ever,1
2050,2022,Fairy Fencer F,1
2051,2022,Delta Force: Task Force Dagger,1
2052,2022,FOR HONOR - Marching Fire Edition,1
2053,2022,Delta Force: Xtreme,1
2054,2022,Ciel Fledge: A Daughter Raising Simulator,1
2055,2022,F-22 Lightning 3,1
2056,2022,Bear With Me - Episode 3 - DLC,1
2057,2022,Dead In Bermuda,1
2058,2022,GRIP: Combat Racing,1
2059,2022,Fly'N,1
2060,2022,Barrow Hill: Curse of the Ancient Circle,1
2061,2022,G.I. Joe: Operation Blackout - Retro Skins Pack - DLC,1
2062,2022,G.I. Joe: Operation Blackout,1
2063,2022,G-Force,1
2064,2022,Darksiders III - The Crucible - DLC,1
2065,2022,Batman: Arkham Knight,1
2066,2022,Furi - One More Fight - DLC,1
2067,2022,From Dust,1
2068,2022,Fort Boyard,1
2069,2022,For The King: Lost Civilization Adventure Pack - DLC,1
2070,2022,Day of Infamy,1
2071,2022,Batman: Arkham Knight - Season Pass - DLC,1
2072,2022,Days of Evil,1
2073,2022,Cities in Motion 2,1
2074,2022,For Honor - Complete Edition,1
2075,2022,Comanche 4,1
2076,2022,My Divorce Story,1
2077,2022,World War One Centenial Edition,1
2078,2022,World War Z: Aftermath - Deluxe Edition,1
2079,2022,World of Final Fantasy,1
2080,2022,Worms Blast,1
2081,2022,Worms Reloaded - Game Of The Year Edition,1
2082,2022,Worms Rumble: Emote Pack - DLC,1
2083,2022,Worms Ultimate Mayhem - Multiplayer Pack - DLC,1
2084,2022,Worms World Party Remastered,1
2085,2022,Yono and the Celestial Elephants,1
2086,2022,Yooka-Laylee - Digital Deluxe,1
2087,2022,Yooka-Laylee and the Impossible Lair,1
2088,2022,Youtubers Life,1
2089,2022,Wordle 3,1
2090,2022,Wordle 2,1
2091,2022,Who Wants To Be A Millionaire,1
2092,2022,WRC 9 Barcelona SSS (Steam) - DLC,1
2093,2022,WRC 4 FIA World Rally Championship,1
2094,2022,WRC 5 FIA World Rally Championship,1
2095,2022,WRC 6 FIA World Rally Championship,1
2096,2022,Wanderlust: Transsiberian,1
2097,2022,What Lies in the Multiverse,1
2098,2022,Wanderlust: Travel Stories,1
2099,2022,"Warhammer 40,000: Space Wolf - Drenn Redblade - DLC",1
2100,2022,"Warhammer 40,000: Space Wolf - Sentry Gun Pack",1
2101,2022,Warhammer: Chaosbane - Tomb Kings - DLC,1
2102,2022,Werewolf: The Apocalypse — Heart of the Forest,1
2103,2022,Yu-Gi-Oh! 5D’s For the Future - DLC,1
2104,2022,looK INside - Chapter 2,1
2105,2022,Zombie Pinball,1
2106,2022,Zoo Tycoon: Ultimate Animal Collection,1
2107,2022,de Blob 2,1
2108,2022,WRC 10 FIA World Rally Championship - Arena Panzerplatte - DLC,1
2109,2022,Return to Mysterious Island,1
2110,2022,QV,1
2111,2022,REZ PLZ,1
2112,2022,RWBY: Arrowfell,1
2113,2022,Race With Ryan,1
2114,2022,Radio Commander,1
2115,2022,Railway Empire - Northern Europe - DLC,1
2116,2022,Realpolitiks II,1
2117,2022,Red Barton and The Sky Pirates,1
2118,2022,Red Johnsons Chronicles 1 + 2,1
2119,2022,Replay: VHS is not dead,1
2120,2022,Resident Evil HD REMASTER,1
2121,2022,Project Temporality,1
2122,2022,Project Highrise: London Life - DLC,1
2123,2022,Pro Cycling Manager 2020,1
2124,2022,Project CARS 2,1
2125,2022,Project CARS 3,1
2126,2022,Project Highrise: Las Vegas - DLC,1
2127,2022,Project Highrise: Miami Malls - DLC,1
2128,2022,Project Highrise: Tokyo Towers - DLC,1
2129,2022,Resident Evil: Revelations 2 - Deluxe Edition,1
2130,2022,Reus,1
2131,2022,Prince of Persia (2008),1
2132,2022,RiMS - 8X Nolan X-lite Helmets - DLC,1
2133,2022,Scarlet Nexus – Ultimate Upgrade Pack - DLC,1
2134,2022,Secret Government,1
2135,2022,Seers Isle,1
2136,2022,Settlers 7 - Gold Edition,1
2137,2022,Shadowrun Returns - Deluxe Upgrade - DLC,1
2138,2022,Sheltered,1
2139,2022,Sheltered 2,1
2140,2022,Shift Quantum,1
2141,2022,Ship Simulator Extremes,1
2142,2022,Sid Meier?s Civilization® VI - Babylon Pack (Steam) - DLC,1
2143,2022,Skelittle: A Giant Party!,1
2144,2022,Sniper Ghost Warrior 3,1
2145,2022,Snowtopia: Ski Resort Builder,1
2146,2022,Song of Horror - Complete Edition,1
2147,2022,Scarlet Nexus - Season Pass - DLC,1
2148,2022,Sanctum Breach,1
2149,2022,Samurai Riot,1
2150,2022,RiMS Racing,1
2151,2022,Roadside Assistance Simulator,1
2152,2022,Roguebook - Heroes Skins Pack - DLC,1
2153,2022,Rune Lord,1
2154,2022,SAMURAI SHODOWN NEOGEO COLLECTION,1
2155,2022,SUPER DRAGON BALL HEROES WORLD MISSION,1
2156,2022,STAR WARS SHADOWS OF THE EMPIRE,1
2157,2022,STAR WARS™ Episode I Racer,1
2158,2022,"STAY COOL, KOBAYASHI-SAN!: A RIVER CITY RANSOM STORY",1
2159,2022,Pro Cycling Manager 2019,1
2160,2022,Premium Pool Arena,1
2161,2022,Soul of Giga,1
2162,2022,NecroWorm,1
2163,2022,Next Space Rebels,1
2164,2022,ONE PUNCH MAN: A Hero Nobody Knows Deluxe Edition,1
2165,2022,OUTBUDDIES,1
2166,2022,OVERPASS™: Expert Vehicles Pack - DLC,1
2167,2022,OVERPASS™: Yamaha Special Pack - DLC,1
2168,2022,October Night Games,1
2169,2022,Omerta - City of Gangsters,1
2170,2022,One Piece Burning Blood,1
2171,2022,One Piece Pirate Warriors 3,1
2172,2022,Narcos: Rise of the Cartels,1
2173,2022,NORCO - Original Soundtrack - DLC,1
2174,2022,NAMCO MUSEUM ARCHIVES Volume 1,1
2175,2022,My Hero One's Justice 2 - Deluxe Edition,1
2176,2022,My Time At Portia - NPC Attire Package - DLC,1
2177,2022,My Time At Portia - Player Attire Package - DLC,1
2178,2022,Mysterium: A Psychic Clue Game,1
2179,2022,NAIRI: Tower of Shirin,1
2180,2022,NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,1
2181,2022,NEED FOR SPEED HEAT,1
2182,2022,NARUTO TO BORUTO: SHINOBI STRIKER - Season Pass - DLC,1
2183,2022,NARUTO TO BORUTO: SHINOBI STRIKER - Season Pass 2 - DLC,1
2184,2022,NARUTO TO BORUTO: SHINOBI STRIKER - Season Pass 4 - DLC,1
2185,2022,NARUTO: Ultimate Ninja STORM,1
2186,2022,Orcs Must Die! 2 - Family Ties Booster Pack - DLC,1
2187,2022,Praetorians,1
2188,2022,Outshine,1
2189,2022,Pathfinder Adventures,1
2190,2022,Patrician IV,1
2191,2022,Pets No More,1
2192,2022,Phineas and Ferb: New Inventions,1
2193,2022,PictoQuest,1
2194,2022,Pixel Heroes: Byte & Magic,1
2195,2022,Planet Zoo: Arctic Pack - DLC,1
2196,2022,Planet Zoo: Europe Pack - DLC,1
2197,2022,Planet Zoo: South America Pack - DLC,1
2198,2022,Port Royale 3 Gold and Patrician IV Gold - Double Pack,1
2199,2022,Port Royale 4 - Buccaneers - DLC,1
2200,2022,Post Scriptum: Supporter Edition,1
2201,2022,Paper Beast - Folded Edition,1
2202,2022,Paper Beast,1
2203,2022,Painkiller Hell & Damnation: Full Metal Rocket - DLC,1
2204,2022,Overcooked! 2 - Season Pass - DLC,1
2205,2022,Overcooked! 2 - Too Many Cooks Pack - DLC,1
2206,2022,PAW Patrol The Movie: Adventure City Calls,1
2207,2022,PLANTS VS ZOMBIES GARDEN WARFARE 2,1
2208,2022,Painkiller Hell & Damnation: Demonic Vacation at the Blood Sea - DLC,1
2209,2022,Pankapu,1
2210,2022,Panzer Tactics HD,1
2211,2022,Panzer Corps 2: Axis Operations - 1940 - DLC,1
2212,2022,Panzer Corps 2: Axis Operations - 1942 - DLC,1
2213,2022,Panzer Corps 2: Axis Operations - Spanish Civil War - DLC,1
2214,2022,Panzer Corps 2: Axis Operations – 1939 - DLC,1
2215,2022,Panzer Corps 2: Axis Operations – 1941 - DLC,1
2216,2022,Songbird Symphony,1
2217,2022,SoulCraft,1
2218,2022,WE ARE FOOTBALL,1
2219,2022,Train Simulator: BR 266 Loco Add-On - DLC,1
2220,2022,Tiny Troopers,1
2221,2022,Tom Clancy's EndWar,1
2222,2022,Tom Clancy's Rainbow Six: Siege - Year 7 Pass - DLC,1
2223,2022,Tom Clancy's Rainbow Six: Vegas,1
2224,2022,Tom Clancy's Rainbow Six: Vegas II,1
2225,2022,Tom Clancy's Splinter Cell: Double Agent,1
2226,2022,Tom Clancy’s Ghost Recon Wildlands Year 2 Pass - DLC,1
2227,2022,Tom Clancy’s Splinter Cell: Blacklist,1
2228,2022,Tour de France 2021,1
2229,2022,Trailblazers,1
2230,2022,Trails Of Gold Privateers,1
2231,2022,Train Sim World,1
2232,2022,Train Simulator 2019,1
2233,2022,The Metronomicon – The End Records Challenge Pack - DLC,1
2234,2022,The Great Escape,1
2235,2022,The Guild 1 Gold,1
2236,2022,The Inner World - The Last Wind Monk,1
2237,2022,The MISSING: J.J. Macfield and the Island of Memories,1
2238,2022,The Raven Remastered - Deluxe Edition,1
2239,2022,The Rosebud Condominium,1
2240,2022,The Skylia Prophecy,1
2241,2022,The Tree,1
2242,2022,The World After,1
2243,2022,Train Simulator: BR Class 35 Loco Add-On - DLC,1
2244,2022,The Forgotten Land,1
2245,2022,Train Simulator: BR Regional Railways Class 101 DMU Add-On - DLC,1
2246,2022,Tropico 5 - The Big Cheese - DLC,1
2247,2022,Tropico 5 - Waterborne - DLC,1
2248,2022,Two Worlds II: Castle Defense - DLC,1
2249,2022,Two Worlds II: Pirates of the Flying Fortress - DLC,1
2250,2022,Tyler: Model 005,1
2251,2022,Unruly Heroes,1
2252,2022,Unworded,1
2253,2022,V-Rally 4,1
2254,2022,Vampire: The Masquerade - Coteries of New York Deluxe Edition,1
2255,2022,Viking Brothers 5,1
2256,2022,Voyage,1
2257,2022,WALL-E,1
2258,2022,Tropico 5 - Surfs Up! - DLC,1
2259,2022,Tropico 5 - Joint Venture - DLC,1
2260,2022,Train Simulator: West Somerset Railway Route Add-On - DLC,1
2261,2022,Train Simulator: DR BR 86 Loco Add-On - DLC,1
2262,2022,Train Simulator: Fife Circle Line: Edinburgh – Dunfermline Route Add-On - DLC,1
2263,2022,Train Simulator: LGV: Marseille - Avignon Route Add-On - DLC,1
2264,2022,Train Simulator: MRCE BR 185.5 Loco Add-On - DLC,1
2265,2022,Tropico 5 - Gone Green - DLC,1
2266,2022,Trials Fusion Awesome Level MAX Edition,1
2267,2022,Trillion: God of Destruction,1
2268,2022,Tropico 3,1
2269,2022,Tropico 4: Vigilante - DLC,1
2270,2022,Tropico 4: Voodoo - DLC,1
2271,2022,Tropico 5 - Espionage - DLC,1
2272,2022,The Grandfather,1
2273,2022,Spellforce 2: Faith in Destiny - Deluxe Edition,1
2274,2022,T.E.C. 3001,1
2275,2022,Subject 13,1
2276,2022,Super Arcade Soccer 2021,1
2277,2022,Super Bomberman R,1
2278,2022,Super Robot Wars 30,1
2279,2022,SuperTrucks Offroad,1
2280,2022,Superdimension Neptune VS Sega Hard Girls,1
2281,2022,Surfingers,1
2282,2022,Surviving Mars: Marsvision Song Contest - DLC,1
2283,2022,Surviving Mars: Space Race Plus - DLC,1
2284,2022,Surviving the Aftermath: Shattered Hope - DLC,1
2285,2022,Sword Legacy Omen,1
2286,2022,Strikers Edge,1
2287,2022,Street Heat,1
2288,2022,Strategic Command: World War I,1
2289,2022,Star Wars: Republic Commando,1
2290,2022,Sphinx and the Cursed Mummy,1
2291,2022,Splendor,1
2292,2022,Stacking,1
2293,2022,Star Ocean - The Last Hope - 4k & Full HD Remaster,1
2294,2022,Star Wars: Dark Forces,1
2295,2022,Strategic Command WWII: World at War,1
2296,2022,Star Wars: The Force Unleashed II,1
2297,2022,SteamWorld Heist,1
2298,2022,SteamWorld Quest: Hand of Gilgamech,1
2299,2022,Still Life,1
2300,2022,Still Life 2,1
2301,2022,Syberia 3 - Deluxe Edition,1
2302,2022,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,1
2303,2022,The First Templar,1
2304,2022,THE KING OF FIGHTERS XIII (STEAM EDITION),1
2305,2022,The Ascent,1
2306,2022,The Black Heart,1
2307,2022,The Book of Unwritten Tales: The Critter Chronicles,1
2308,2022,The Crow's Eye,1
2309,2022,The Curse of Monkey Island,1
2310,2022,The Dark Eye Demonicon,1
2311,2022,The Escapists: The Walking Dead,1
2312,2022,The Fan,1
2313,2022,The Art of NORCO - DLC,1
2314,2022,Tennis World Tour 2,1
2315,2022,Tennis Manager 2021,1
2316,2022,Tails Noir: Original Soundtrack - DLC,1
2317,2022,THE LAST BLADE 2,1
2318,2022,THE SIMS 4: KIDS ROOM STUFF - DLC,1
2319,2022,THE SIMS 4: LAUNDRY DAY - DLC,1
2320,2022,THE SIMS 4: SPA DAY - DLC,1
2321,2022,Tachyon: The Fringe,1
2322,2022,Tails Noir: Words - DLC,1
2323,2022,Tengami,1
2324,2022,Take On Helicopters,1
2325,2022,Team Racing League,1
2326,2022,Teleglitch: Die More Edition,1
2327,2022,Tempest - Jade Sea - DLC,1
2328,2022,Tempest - Original Soundtrack - DLC,1
